Target Name	IC50 (nM)	Target Source Organism According to Curator or DataSource	Ligand SMILES	Potency
Cathepsin K	14.0	Homo sapiens	CC(C)C(OC(=O)N[C@@H](CC1CCCCC1)C(=O)C(=O)NCc1cccs1)C(C)C	2
Cathepsin K	14.13	Homo sapiens	CCCC[C@H](NC(=O)O[C@@H]1CN(CC1(C)C)C(=O)c1cccnc1)C(=O)C(=O)N[C@H](C)c1ccccc1	2
Cathepsin K	15.0	Homo sapiens	CC(C)CC(NC(=O)c1cccc(c1)-c1ccc(cc1)S(C)(=O)=O)C(=O)N(C)N(C)C#N	2
Cathepsin K	3394.0	Homo sapiens	CC(C)CC(Cc1cccc(Br)c1)C(=O)NCC#N	0
Cathepsin K	27.0	Homo sapiens	CC(C)C[C@H](Nc1ccc(-c2ccc(N3CCNCC3)cc2)cc1)C(=O)NCC#N	2
Cathepsin K	2394.0	Homo sapiens	CC(C)CC(Cc1ccc(Br)cc1)C(=O)NCC#N	0
Cathepsin K	433.0	Homo sapiens	CC(C)CC(Sc1ccccc1Br)C(=O)NCC#N	1
Cathepsin K	3.0	Homo sapiens	CC(C)C[C@H](Nc1ccccc1-c1ccc(N2CCNCC2)cc1)C(=O)NCC#N	2
Cathepsin K	2999.0	Homo sapiens	CC(C)CC(Oc1ccc(Br)cc1)C(=O)NCC#N	0
Cathepsin K	684.0	Homo sapiens	CC(C)CC(Sc1cccc(Br)c1)C(=O)NCC#N	1
Cathepsin K	43.0	Homo sapiens	CC(C)C[C@H](Nc1cscc1Br)C(=O)NCC#N	2
Cathepsin K	675.0	Homo sapiens	CC(C)CC(Sc1ccc(Br)cc1)C(=O)NCC#N	1
Cathepsin K	2.0	Homo sapiens	CC(C)C[C@H](Nc1cccc(-c2ccc(N3CCNCC3)cc2)c1)C(=O)NCC#N	2
Cathepsin K	1.0	Homo sapiens	CC(C)C[C@H](Nc1cscc1-c1ccc(N2CCNCC2)cc1)C(=O)NCC#N	2
Cathepsin K	54.0	Homo sapiens	CC(C)CC(Nc1ccccc1Br)C(=O)NCC#N	2
Cathepsin K	208.0	Homo sapiens	CC(C)CC(Nc1ccc(Br)cc1)C(=O)NCC#N	1
Cathepsin K	1475.0	Homo sapiens	CC(C)CC(Oc1cccc(Br)c1)C(=O)NCC#N	0
Cathepsin K	1147.0	Homo sapiens	CC(C)CC(Oc1ccccc1Br)C(=O)NCC#N	0
Cathepsin K	72.0	Homo sapiens	CC(C)CC(Nc1cccc(Br)c1)C(=O)NCC#N	2
Cathepsin K	2352.0	Homo sapiens	CC(C)CC(Cc1ccccc1Br)C(=O)NCC#N	0
Cathepsin K	11.0	Homo sapiens	CC(C)C[C@@H](C(=O)NCC#N)c1cccc(-c2ccc(N3CCNCC3)cc2)c1	2
Cathepsin K	43.0	Homo sapiens	CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@H](C#N)Cc1ccc(C(F)(F)F)cc1	2
Cathepsin K	79.0	Homo sapiens	CC(C)C[C@H](C(=O)NCC#N)c1cccc(-c2ccc3[nH]ccc3c2)c1	2
Cathepsin K	23.99	Homo sapiens	CCCC[C@H](NC(=O)OCC1(CCc2ccccc2)CCC1)C(=O)C(=O)N[C@H](C)c1ccccc1	2
Cathepsin K	2.818	Homo sapiens	CCCC[C@H](NC(=O)O[C@H](Cc1nnc(-c2ccc(F)cc2)o1)C(C)(C)C)C(=O)C(=O)NCc1cccnc1	2
Cathepsin K	52.0	Homo sapiens	CCCC[C@H](NC(=O)OCC1(CC)CCC1)C(=O)C(=O)Nc1ccnn1CC	2
Cathepsin K	0.048	Homo sapiens	C[C@@H](CC1CCCCC1)OC(=O)C1CCN1C#N	3
Cathepsin K	100.0	Homo sapiens	CCCC[C@H](NC(=O)O[C@H]1CCc2ccccc21)C(=O)C(=O)N[C@H](C)c1ccccc1	1
Cathepsin K	30.0	Homo sapiens	CC(C)C[C@H](NC(C#N)c1ccc(Br)cc1)C(=O)NCC#N	2
Cathepsin K	130.0	Homo sapiens	CCc1ccc(OC2(C(=O)NCCNc3ccc(OC)cc3)CCCCC2)cc1	1
Cathepsin K	11.0	Homo sapiens	CCCC[C@H](NC(=O)OCC1(CSc2ncccn2)CCC1)C(=O)C(=O)N[C@H](C)c1ccccc1	2
Cathepsin K	5000.1	Homo sapiens	O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@@H]1CNC1=O)OCc1ccccc1	0
Cathepsin K	59000.0	Homo sapiens	CCCC[C@H](NC(=O)OC(C(C)C)C(C)C)C(=O)C(=O)N[C@H](C)c1nnco1	0
Cathepsin K	9.0	Homo sapiens	COc1ccc(NCCNC(=O)[C@H](CC(C)C)NC(=O)c2ncn(-c3cccc(Cl)c3Cl)n2)cc1	2
Cathepsin K	20.0	Homo sapiens	N#CN1CC(CNS(=O)(=O)c2ccccc2)C1	2
Cathepsin K	7.1	Homo sapiens	CN1CCN(c2ccc(CC#Cc3cnc(C#N)nc3NCC(C)(C)C)cc2)CC1	2
Cathepsin K	3.8	Homo sapiens	CN1CCN(CC#Cc2ccc(CN(CC(C)(C)C)c3ccnc(C#N)n3)cc2)CC1	2
Cathepsin K	3.2	Homo sapiens	CC(C)(C)CNc1nc(C#N)ncc1C#CCN1CCc2ccccc2C1	2
Cathepsin K	20.0	Homo sapiens	CCCC[C@H](NC(=O)OCC1(CC)CCC1)C(=O)C(=O)Nc1ccon1	2
Cathepsin K	10.0	Homo sapiens	CCCC[C@H](NC(=O)OCC1(CC)COC1)C(=O)C(=O)Nc1cc(-c2ccccc2)[nH]n1	2
Cathepsin K	135.0	Homo sapiens	CCCC[C@H](NC(=O)OCC1(CC)CCCC1)C(=O)C(=O)Nc1ccnn1C	1
Cathepsin K	36.0	Homo sapiens	CCCC[C@H](NC(=O)OCC(C)(C)CC)C(=O)C(=O)N[C@H](C)c1ccccc1	2
Cathepsin K	1000.0	Homo sapiens	CCCc1cc(-c2ccc(C(F)(F)F)cc2)nc(C#N)n1	0
Cathepsin K	291.0	Homo sapiens	CC(C)CC(C(=O)NCC#N)c1cccc(-c2ccc3cc[nH]c3c2)c1	1
Cathepsin K	1259.0	Homo sapiens	CCOc1ccc(-c2cc3c(ncn3C)c(C#N)n2)cc1C(F)(F)F	0
Cathepsin K	513.0	Homo sapiens	CCOc1ccc(-c2cc3c(ncn3CCCN3CCOCC3)c(C#N)n2)cc1C(F)(F)F	1
Cathepsin K	10000.1	Homo sapiens	CC(=O)Nc1ccc(-c2cc3[nH]cnc3c(C#N)n2)cc1C(F)(F)F	0
Cathepsin K	10000.1	Homo sapiens	N#Cc1cccc(-c2ccc(OCCN3CCCC3=O)c(C(F)(F)F)c2)n1	0
Cathepsin K	350.0	Homo sapiens	CCCC[C@H](NC(=O)O[C@@H]1C[C@H](C)C[C@H](C)C1)C(=O)C(=O)N[C@H](C)c1ccccc1	1
Cathepsin K	10000.1	Homo sapiens	N#CC1(NC(=O)[C@H](CS(=O)(=O)Cc2c(F)cccc2F)N[C@@H](c2ccc(F)cc2)C(F)(F)F)CC1	0
Cathepsin K	10000.1	Homo sapiens	N#CC1(NC(=O)[C@H](CS(=O)(=O)Cc2cccc(F)c2F)N[C@@H](c2ccccc2)C(F)(F)F)CC1	0
Cathepsin K	10000.1	Homo sapiens	N#CC1(NC(=O)[C@H](CS(=O)(=O)Cc2ccc(F)cc2)N[C@@H](c2ccccc2)C(F)(F)F)CC1	0
Cathepsin K	555.0	Homo sapiens	N#CC1(NC(=O)[C@H](CS(=O)(=O)CC2CC2)N[C@@H](c2ccccc2)C(F)(F)F)CC1	1
Cathepsin K	68.0	Homo sapiens	CCCC[C@H](NC(=O)OCC1(CC)CCCC1)C(=O)C(=O)N[C@H](C)c1ccccc1	2
Cathepsin K	1.6	Homo sapiens	CCCC[C@H](NC(=O)OCC(C)(C)CC)C(=O)C(=O)Nc1cc[nH]n1	2
Cathepsin K	9.5	Homo sapiens	CCCC[C@H](NC(=O)OCC1(CSc2nccc(-c3ccc(Cl)cc3)n2)CCC1)C(=O)C(=O)N[C@H](C)c1ccccc1	2
Cathepsin K	1900.0	Homo sapiens	CCCC[C@H](NC(=O)OC(C(C)C)C(C)C)C(=O)c1cccs1	0
Cathepsin K	370.0	Homo sapiens	N#CN1Cc2cc3ccccc3nc2C1	1
Cathepsin K	38.0	Homo sapiens	Cc1cccc(O[C@H]2CCN3C[C@H]2OC3=O)c1C	2
Cathepsin K	95.0	Homo sapiens	CCCC[C@H](NC(=O)OC(C(C)C)C(C)C)C(=O)C(=O)Nc1cccnc1	2
Cathepsin K	26.0	Homo sapiens	CC(C)(C)OC(=O)N[C@H](C=O)C1CCCCC1	2
Cathepsin K	32.0	Homo sapiens	CCCC[C@H](NC(=O)OC(CCC)CCC)C(=O)C(=O)N[C@H](C)c1ccccc1	2
Cathepsin K	1.8	Homo sapiens	CCCC[C@@H](C=O)NC(=O)O[C@@H](C)Cc1ccccc1	2
Cathepsin K	40.0	Homo sapiens	N#CN1CCC(NC(=O)OCc2ccccc2)C1	2
Cathepsin K	38.0	Homo sapiens	O=C(CCc1ccccc1)O[C@@H]1NC(=O)[C@H]1NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1	2
Cathepsin K	1000.1	Homo sapiens	CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@H](C#N)Cc1ccc(OCc2ccccc2)cc1	0
Cathepsin K	0.3	Homo sapiens	CC(C)C[C@H](N[C@@H](c1ccc(-c2nccs2)cc1)C(F)(F)F)C(=O)NCC#N	3
Cathepsin K	0.2	Homo sapiens	CC(C)C[C@H](N[C@@H](c1ccc(-c2ccsc2)cc1)C(F)(F)F)C(=O)NCC#N	3
Cathepsin K	0.2	Homo sapiens	CC(C)C[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)NCC#N	3
Cathepsin K	0.1	Homo sapiens	CC(C)C[C@H](N[C@@H](c1ccc(-c2ccccc2F)cc1)C(F)(F)F)C(=O)NCC#N	3
Cathepsin K	83.0	Homo sapiens	CCSC[C@@H](C=O)NC(=O)OC(C)(C)C	2
Cathepsin K	26.0	Homo sapiens	CCCC[C@H](NC(=O)OC1CC2CCC1C2)C(=O)C(=O)N[C@H](C)c1ccccc1	2
Cathepsin K	60.0	Homo sapiens	COc1ccc(NCCNC(=O)[C@H](CC(C)C)Nc2cccc(C3CCCCC3)c2)cc1	2
Cathepsin K	6.4	Homo sapiens	CC[C@@H](CNc1ccc(OCC(=O)OC(C)(C)C)cc1)NC(=O)[C@H](CC(C)C)Nc1cccc(-c2ccccc2)c1	2
Cathepsin K	1.0	Homo sapiens	CCCC[C@H](NC(=O)O[C@@H]1C(=O)N(C(=O)c2nnc(C(F)(F)F)s2)CC1(C)C)C(=O)C(=O)Nc1cc[nH]n1	2
Cathepsin K	6.9	Homo sapiens	CCCC[C@H](NC(=O)O[C@@H]1C(=O)N(C(=O)c2ccc(-c3ccccc3)cc2)CC1(C)C)C(=O)C(=O)N[C@H](C)c1ccccc1	2
Cathepsin K	1.7	Homo sapiens	CCCC[C@H](NC(=O)O[C@@H]1C(=O)N(C(=O)c2ccc3[nH]ccc3c2)CC1(C)C)C(=O)C(=O)N[C@H](C)c1ccccc1	2
Cathepsin K	2.1	Homo sapiens	CCCC[C@H](NC(=O)O[C@@H]1C(=O)N(C(=O)Nc2ccc(C(F)(F)F)cc2)CC1(C)C)C(=O)C(=O)N[C@H](C)c1ccccc1	2
Cathepsin K	16.0	Homo sapiens	CCCC[C@H](NC(=O)O[C@@H]1C(=O)N(C(=O)N2CCOCC2)CC1(C)C)C(=O)C(=O)N[C@H](C)c1ccccc1	2
Cathepsin K	3.8	Homo sapiens	CCCC[C@H](NC(=O)O[C@@H]1C(=O)N(C(=O)NCc2ccccc2)CC1(C)C)C(=O)C(=O)N[C@H](C)c1ccccc1	2
Cathepsin K	4.3	Homo sapiens	CCCC[C@H](NC(=O)O[C@@H]1C(=O)N(C(=O)Nc2ccccc2)CC1(C)C)C(=O)C(=O)N[C@H](C)c1ccccc1	2
Cathepsin K	29.0	Homo sapiens	CCCC[C@H](NC(=O)O[C@@H]1C(=O)N(C(=O)Oc2ccccc2)CC1(C)C)C(=O)C(=O)N[C@H](C)c1ccccc1	2
Cathepsin K	1.3	Homo sapiens	CC(C)C[C@H](NC(c1ccc(Br)cc1)C(F)(F)F)C(=O)NCC#N	2
Cathepsin K	4.6	Homo sapiens	CC(C)CC(NC(c1ccc(-c2ccc(N3CCNCC3)cc2)cc1)C(F)(F)F)C(=O)NCC#N	2
Cathepsin K	1000.1	Homo sapiens	CC(=O)N1CCC(c2ccc(OCc3cc4cnc(C#N)nc4n3CCC3CCCCC3)cc2)CC1	0
Cathepsin K	1000.1	Homo sapiens	N#Cc1ncc2cc(CNc3ccccc3)n(CCC3CCCCC3)c2n1	0
Cathepsin K	1000.1	Homo sapiens	N#Cc1ncc2cc(Cc3ccc(Cl)cc3)n(CCN3CCCCC3)c2n1	0
Cathepsin K	72.0	Homo sapiens	O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@@H]1C(=O)N[C@@H]1Sc1ccccc1)OCc1ccccc1	2
Cathepsin K	8.9	Homo sapiens	CC[C@@H](CC1CCCCC1)OC(=O)NC1CCN(C#N)C1	2
Cathepsin K	8100.0	Homo sapiens	CCCC[C@H](NC(=O)O[C@@H](C)CC1CCCCC1)C(=O)c1noc(C)n1	0
Cathepsin K	68.0	Homo sapiens	CCCC[C@H](NC(=O)OCC1(CC)COC1)C(=O)C(=O)N[C@H](C)c1ccccc1	2
Cathepsin K	19.0	Homo sapiens	CC(C)C[C@H](NC(=O)OCC1CCCCC1)C(=O)NC1CCN(C#N)C1	2
Cathepsin K	18.0	Homo sapiens	CCCC[C@H](NC(=O)OCC1(CC)CCCCC1)C(=O)C(=O)Nc1cc[nH]n1	2
Cathepsin K	100000.1	Homo sapiens	N#Cc1ccccc1N1CCN(C[C@H](O)COC[C@@H](Cc2ccccc2)NS(=O)(=O)c2ccc(C(F)(F)F)cc2)CC1	0
Cathepsin K	100000.1	Homo sapiens	N#Cc1ccccc1N1CCN(C[C@@H](O)COC[C@@H](Cc2ccccc2)NC(=O)c2ccncc2)CC1	0
Cathepsin K	5.0	Homo sapiens	N#CN1CC(CNC(=O)C2CCCCC2)C1	2
Cathepsin K	0.71	Homo sapiens	CCCC[C@H](NC(=O)OC(C(C)(C)C)C(C)(C)C)C(=O)C(=O)N[C@H](C)c1ccccc1	3
Cathepsin K	3.9	Homo sapiens	CC(C)(F)C[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)NC1CN(C(=O)OC(C)(C)C)CC1=O	2
Cathepsin K	2042.0	Homo sapiens	Cc1cccc(CCOc2ccc(-c3cc4c(ncn4C)c(C#N)n3)cc2C(F)(F)F)n1	0
Cathepsin K	10000.1	Homo sapiens	N#Cc1nc(-c2ccc(OCc3ccccc3)c(C(F)(F)F)c2)cc2[nH]cnc12	0
Cathepsin K	4070.0	Homo sapiens	CCCc1cc(-c2ccccc2C(F)(F)F)nc(C#N)n1	0
Cathepsin K	600.0	Homo sapiens	CCCC[C@@H](C=O)NC(=O)OCCCc1ccccc1	1
Cathepsin K	25.12	Homo sapiens	N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCN(c3nccs3)CC2)CC1	2
Cathepsin K	0.2	Homo sapiens	CC(C)(F)C[C@H](N[C@@H](c1ccc(-c2ccc(C3(C(N)=O)CC3)cc2)cc1)C(F)(F)F)C(=O)NC1(C#N)CC1	3
Cathepsin K	870.0	Homo sapiens	CCCn1c(=O)c(C#N)nn(C2CCCC2)c1=O	1
Cathepsin K	4460.0	Homo sapiens	N#Cc1nn(-c2cccc(C(F)(F)F)c2)c(=O)n(CCc2ccccc2)c1=O	0
Cathepsin K	100.0	Homo sapiens	N#Cc1nn(C2CCCCCC2)c(=O)n(CCCN2CCCCC2)c1=O	1
Cathepsin K	100.0	Homo sapiens	N#Cc1nc(CCCN2CCCCC2)cc(C2CCCCCC2)n1	1
Cathepsin K	288.0	Homo sapiens	CCCn1c(=O)c(C#N)nn(-c2cccc(C(C)(C)C)c2)c1=O	1
Cathepsin K	6.5	Homo sapiens	CCCC[C@@H](C=O)NC(=O)O[C@H](Cc1ccccc1)CC(C)C	2
Cathepsin K	614.0	Homo sapiens	CC(C)CC(C(=O)NCC#N)c1cccc(-c2ccc(C3CNCCO3)cc2)c1	1
Cathepsin K	216.0	Homo sapiens	CC(C)CC(C(=O)NCC#N)c1cccc(-c2ccc(C3CNCCN3)cc2)c1	1
Cathepsin K	57.0	Homo sapiens	CC(C)CC(C(=O)NCC#N)c1cccc(-c2ccc(C3=CCNCC3)cc2)c1	2
Cathepsin K	2.9	Homo sapiens	COc1ccc(C(=O)N[C@@H](CC(C)C)C(=O)NCCNc2ccc(OCC(C)C)cc2)cc1	2
Cathepsin K	25.12	Homo sapiens	CCCC[C@H](NC(=O)OC1(Cc2ccccc2)CCCC1)C(=O)C(=O)N[C@H](C)c1ccccc1	2
Cathepsin K	16.98	Homo sapiens	CCCC[C@H](NC(=O)OCC1(CCCc2ccccc2)CCC1)C(=O)C(=O)N[C@H](C)c1ccccc1	2
Cathepsin K	250.0	Homo sapiens	CC(C)(C)C[C@@H](C=O)NC(=O)OC(C)(C)C	1
Cathepsin K	-0.095	Homo sapiens	CC(C)C[C@H](N[C@@H](c1ccc(-c2ccc(N3CCNCC3)cc2)cc1)C(F)(F)F)C(=O)NCC#N	3
Cathepsin K	22.0	Homo sapiens	CCCC[C@H](NC(=O)OC(C(C)C)C(C)C)C(=O)C(=O)Nc1ccnn1C1CCCCC1	2
Cathepsin K	0.47	Homo sapiens	CCCC[C@H](NC(=O)OC(C(C)C)C(C)C)C(=O)C(=O)Nc1[nH]ncc1C	3
Cathepsin K	2291.0	Homo sapiens	Cn1cnc2c(C#N)nc(-c3ccc(OCc4ccccn4)c(C(F)(F)F)c3)cc21	0
Cathepsin K	13.0	Homo sapiens	CCCC[C@H](NC(=O)OCC(C)(C)Cc1ccccc1)C(=O)C(=O)N[C@H](C)c1ccccc1	2
Cathepsin K	200.0	Homo sapiens	CC[C@@H](CC1CCCCC1)OC(=O)N1CCC(NC#N)C1	1
Cathepsin K	2.7	Homo sapiens	CCCC[C@@H](C=O)NC(=O)O[C@@H](C)CC1CCCCC1	2
Cathepsin K	20.42	Homo sapiens	N#Cc1nc(Nc2cc(F)cc(F)c2)nc(NC2CCCC2)n1	2
Cathepsin K	5.5	Homo sapiens	CCCC[C@H](NC(=O)OCC1(COc2nc(-c3ccccc3)cs2)CCC1)C(=O)C(=O)N[C@H](C)c1ccccc1	2
Cathepsin K	0.02512	Homo sapiens	CCCC[C@H](NC(=O)O[C@H](Cn1cnc(-c2ccc(C(F)(F)F)cc2)c1)C(C)(C)C)C(=O)C(=O)Nc1ccn[nH]1	3
Cathepsin K	0.1288	Homo sapiens	CCCC[C@H](NC(=O)O[C@H](Cc1nnc(-c2ccc(C(F)(F)F)cc2)o1)C(C)(C)C)C(=O)C(=O)NN1CCOC1=O	3
Cathepsin K	0.4074	Homo sapiens	CCCC[C@H](NC(=O)O[C@H](Cc1nnc(-c2ccc(C(F)(F)F)cc2)o1)C(C)(C)C)C(=O)C(=O)N[C@H](C)c1ccccc1	3
Cathepsin K	10000.1	Homo sapiens	CCOc1ccc(-c2cccc(C#N)n2)cc1C(F)(F)F	0
Cathepsin K	79.0	Homo sapiens	CC(=O)N1CCN(c2ccc(OCc3cc4cnc(C#N)nc4n3CCC3CCCC3)cc2)CC1	2
Cathepsin K	290.0	Homo sapiens	CC(=O)N1CCCN(c2ccc(OCc3cc4cnc(C#N)nc4n3CCC3CCCCC3)cc2)CC1	1
Cathepsin K	350.0	Homo sapiens	CCCC[C@H](NC(=O)OCC1(CC)COC1)C(=O)C(=O)Nc1ccon1	1
Cathepsin K	54.0	Homo sapiens	CCCC[C@H](NC(=O)OCC1(CC)CCC1)C(=O)C(=O)Nc1ccnn1C(C)C	2
Cathepsin K	0.84	Homo sapiens	COc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1-c1c(O)cc(O)c2c(=O)cc(-c3ccc(O)cc3)oc12	3
Cathepsin K	0.9	Homo sapiens	CC(C)(C)Cn1c(CN2CCC3(CC2)NC(=O)NC3=O)cc2cnc(C#N)nc21	3
Cathepsin K	54.0	Homo sapiens	CCOC(=O)N1CCCC(NC(=O)[C@H](CC(C)(C)F)N[C@@H](c2ccc(-c3ccc(S(C)(=O)=O)cc3)cc2)C(F)(F)F)C(=O)C1	2
Cathepsin K	10.0	Homo sapiens	CC(=O)CN1CCN(c2ccc(-c3cccc(C(CC(C)C)C(=O)NCC#N)c3)cc2)CC1	2
Cathepsin K	9.0	Homo sapiens	CC(C)CC(C(=O)NCC#N)c1cccc(-c2ccc(N3CCNCC3)cc2)c1	2
Cathepsin K	71.0	Homo sapiens	CCCC[C@@H](C=O)NC(=O)OC(Cc1ccccc1)Cc1ccccc1	2
Cathepsin K	18.0	Homo sapiens	N#CN1CCC(NS(=O)(=O)c2ccccc2)C1	2
Cathepsin K	15.85	Homo sapiens	N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCN(c3nc4cnccc4s3)CC2)CC1	2
Cathepsin K	0.56	Homo sapiens	CCCC[C@@H](C=O)NC(=O)OC(C(C)C)C(C)C	3
Cathepsin K	2.4	Homo sapiens	CC(C)CC(NC(=O)c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(=O)N(C)N(C)C#N	2
Cathepsin K	24999.9	Homo sapiens	N#CC1(NC(=O)[C@@H]2Cc3ccc(c(Cl)c3)OCCCCOc3cc(C(F)(F)F)ccc3C(=O)N2)CC1	0
Cathepsin K	3.02	Homo sapiens	CCCC[C@H](NC(=O)O[C@@H]1CN(C(=O)Cc2ccccc2)CC1(C)C)C(=O)C(=O)N[C@H](C)c1ccccc1	2
Cathepsin K	28.84	Homo sapiens	CCCC[C@H](NC(=O)O[C@@H]1CN(C(=O)Oc2ccccc2)CC1(C)C)C(=O)C(=O)N[C@H](C)c1ccccc1	2
Cathepsin K	5.012	Homo sapiens	CCCC[C@H](NC(=O)O[C@@H]1CN(C(=O)Oc2ccc(-c3ccccc3)cc2)CC1(C)C)C(=O)C(=O)N[C@H](C)c1ccccc1	2
Cathepsin K	0.4169	Homo sapiens	CCCC[C@H](NC(=O)O[C@@H]1CN(C(=O)c2ccc(C(F)(F)F)cc2)CC1(C)C)C(=O)C(=O)Nc1cc[nH]n1	3
Cathepsin K	11.0	Homo sapiens	CCCc1cc(-c2cccc(C(C)(C)C)c2)nc(C#N)n1	2
Cathepsin K	8.913	Homo sapiens	CCCC[C@H](NC(=O)O[C@@H]1CN(C(=O)c2ccno2)CC1(C)C)C(=O)C(=O)N[C@H](C)c1ccccc1	2
Cathepsin K	0.3	Homo sapiens	CC(C)C[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)F)C(=O)NCC#N	3
Cathepsin K	100000.1	Homo sapiens	CC[C@H](C(=O)N[C@H]1CCN(CC(=O)NC/C=C/S(C)(=O)=O)C1=O)c1cc(Cl)cc(Cl)c1	0
Cathepsin K	10000.0	Homo sapiens	N#CN1CCCC(CCc2ccccc2)C1	0
Cathepsin K	25118.96	Homo sapiens	CC(C)(C)OC(=O)N1CC[C@@H](NS(=O)(=O)c2cccc(Br)c2)C1	0
Cathepsin K	25118.96	Homo sapiens	COc1ccc(OC)c(S(=O)(=O)N[C@@H]2C[C@@H](C)N(C#N)C2)c1	0
Cathepsin K	251.19	Homo sapiens	C[C@H]1C[C@@H](NS(=O)(=O)c2cccc(Br)c2)CN1C#N	1
Cathepsin K	4.6	Homo sapiens	CCCC[C@@H](C=O)NC(=O)OC(C)(C)Cc1ccc(Cl)cc1	2
Cathepsin K	230.0	Homo sapiens	CCCC[C@H](NC(=O)O[C@@H](C)CC1CCCCC1)C(=O)c1nc(C(=O)OCC)cs1	1
Cathepsin K	13000.0	Homo sapiens	CCCC[C@H](NC(=O)O[C@@H](C)CC1CCCCC1)C(=O)c1nc(C(F)(F)F)cs1	0
Cathepsin K	13000.1	Homo sapiens	CCCC[C@H](NC(=O)OC(CC)Cc1ccccc1)C(=O)c1nc(C(=O)OCC)cs1	0
Cathepsin K	630.0	Homo sapiens	CCCC[C@H](NC(=O)OC(C)(C)Cc1ccccc1)C(=O)C(=O)N[C@H](C)c1ccccc1	1
Cathepsin K	71.0	Homo sapiens	CCCC[C@H](NC(=O)OCC1(CC)CCC1)C(=O)C(=O)N[C@H](C)c1ccccc1	2
Cathepsin K	200.0	Homo sapiens	C[C@@H](C=O)NC(=O)OC(C)(C)C	1
Cathepsin K	871.0	Homo sapiens	Cn1cnc2c(C#N)nc(-c3ccc(OCCCN4CCCC4)c(C(F)(F)F)c3)cc21	1
Cathepsin K	3162.0	Homo sapiens	Cn1cnc2c(C#N)nc(-c3ccc(CCO)c(C(F)(F)F)c3)cc21	0
Cathepsin K	10000.1	Homo sapiens	CCNc1ccc(-c2cc3[nH]cnc3c(C#N)n2)cc1C(F)(F)F	0
Cathepsin K	2691.0	Homo sapiens	N#Cc1nc(-c2ccc(OCCCO)c(C(F)(F)F)c2)cc2[nH]cnc12	0
Cathepsin K	8310.0	Homo sapiens	CCOc1ccc(-c2cc3[nH]cnc3c(C#N)n2)cc1C(F)(F)F	0
Cathepsin K	277.0	Homo sapiens	CSCC[C@H](NC(=O)[C@H](CC(C)C)N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)NCC(F)(F)F	1
Cathepsin K	5.7	Homo sapiens	CC(C)(F)C[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)NC1CCN(S(=O)(=O)c2ccccn2)CC1=O	2
Cathepsin K	1.4	Homo sapiens	C[C@H](NC(=O)O[C@H](Cn1cnc2cc(Cl)c(Cl)cc21)C(C)(C)C)C(=O)CNS(=O)(=O)c1ccccn1	2
Cathepsin K	5900.0	Homo sapiens	CC(=O)N1CCN(c2ccc(OCc3cc4cnc(C#N)nc4n3CCC3CCCCC3)c(F)c2)CC1	0
Cathepsin K	50.0	Homo sapiens	N#Cc1nccc(-c2ccc(OCCCO)c(C(F)(F)F)c2)n1	2
Cathepsin K	13.0	Homo sapiens	CN1CCN(CCCOc2ccc(-c3ccnc(C#N)n3)cc2C(F)(F)F)CC1	2
Cathepsin K	3090.0	Homo sapiens	CCc1nccn1CCCOc1ccc(-c2cccc(C#N)n2)cc1C(F)(F)F	0
Cathepsin K	5400.0	Homo sapiens	CC(=O)N1CCN(c2ccc(OCc3cc4cnc(C#N)nc4n3CCC3CCC(F)(F)CC3)cc2)CC1	0
Cathepsin K	50.0	Homo sapiens	CN(CCCC[C@@H](C=O)NC(=O)OC(C)(C)C)C(=O)C(F)(F)F	2
Cathepsin K	15.0	Homo sapiens	COC(=O)NCCCC[C@@H](C=O)NC(=O)OC(C)(C)C	2
Cathepsin K	104.0	Homo sapiens	O=C1O[C@@H]2CN1CC[C@@H]2Oc1ccccc1	1
Cathepsin K	28.2	Homo sapiens	C[C@@H]1CC[C@H](NC(=O)[C@H](CC2CCCCCC2)NC(=O)c2ccco2)C(=O)CN1S(=O)(=O)c1ccccn1	2
Cathepsin K	263.0	Homo sapiens	C[C@@H]1CC[C@H](NC(=O)[C@H](CC2(C)CCCCC2)NC(=O)c2ccco2)C(=O)CN1C(=O)c1ccccn1	1
Cathepsin K	6300.0	Homo sapiens	CCCC[C@H](NC(=O)OC(C)(C)C)C(=O)C(=O)Nc1ccccc1	0
